,unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
186,56567660,2023-01-19T19:20:00.000,2023-01-20T10:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11201,415 PEARL STREET,PEARL STREET,BEND,BOERUM PL,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-20T10:10:00.000,02 BROOKLYN,3001547501.0,BROOKLYN,987415.0,191191.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69145133628108,-73.9885870428106,"
,  
(40.69145133628108, -73.9885870428106)"
187,56574926,2023-01-19T18:29:00.000,2023-01-20T08:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11230,,,,,OCEAN PARKWAY,AVENUE O,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-20T08:30:00.000,12 BROOKLYN,,BROOKLYN,993089.0,162229.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61195311314217,-73.96816461418388,"
,  
(40.61195311314217, -73.96816461418388)"
188,56571336,2023-01-19T18:05:00.000,2023-01-20T01:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11229,41 ABBEY COURT,ABBEY COURT,LOIS AVE,SEBA AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-20T01:50:00.000,15 BROOKLYN,3089000928.0,BROOKLYN,1006315.0,153544.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58809149367595,-73.92055697773137,"
,  
(40.58809149367595, -73.92055697773137)"
189,56572507,2023-01-19T18:02:00.000,2023-01-19T22:48:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11414,159-42 95 STREET,95 STREET,159 AVE,160 AVE,,,ADDRESS,HOWARD BEACH,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-19T22:48:00.000,10 QUEENS,4141730061.0,QUEENS,1029255.0,179298.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.65869392346918,-73.83779203524205,"
,  
(40.65869392346918, -73.83779203524205)"
190,56566105,2023-01-19T17:53:00.000,2023-01-24T12:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11414,159-24 95 STREET,95 STREET,159 AVE,160 AVE,,,ADDRESS,HOWARD BEACH,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-24T12:05:00.000,10 QUEENS,4141730053.0,QUEENS,1029241.0,179377.0,PHONE,Unspecified,QUEENS,,,,,,,,40.65891083187363,-73.83784196712874,"
,  
(40.65891083187363, -73.83784196712874)"
191,56567575,2023-01-19T17:38:00.000,2023-01-19T21:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10038,333 PEARL STREET,PEARL STREET,PECK SLIP,FDR DRIVE EXIT 2 NB,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-19T21:15:00.000,01 MANHATTAN,1000940001.0,MANHATTAN,983691.0,197676.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.70925169331099,-74.0020162864813,"
,  
(40.70925169331099, -74.0020162864813)"
192,56568878,2023-01-19T16:53:00.000,2023-01-21T14:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11420,,,,,133 AVENUE,114 PLACE,INTERSECTION,QUEENS,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-21T14:25:00.000,10 QUEENS,,QUEENS,1032820.0,184585.0,PHONE,Unspecified,QUEENS,,,,,,,,40.673186697637945,-73.82490493108514,"
,  
(40.673186697637945, -73.82490493108514)"
193,56568918,2023-01-19T16:50:00.000,2023-01-19T20:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10003,121 2 AVENUE,2 AVENUE,E 7 ST,ST MARKS PL,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-19T20:25:00.000,03 MANHATTAN,1004637502.0,MANHATTAN,987573.0,204560.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72814601178106,-73.98801069823364,"
,  
(40.728146011781064, -73.98801069823364)"
194,56573768,2023-01-19T16:17:00.000,2023-01-22T01:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,720 BEACH   20 STREET,BEACH   20 STREET,NEW HAVEN AVE,CORNAGA AVE,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-22T01:50:00.000,14 QUEENS,4155647501.0,QUEENS,1052727.0,158712.0,PHONE,Unspecified,QUEENS,,,,,,,,40.60203951716838,-73.75340300301833,"
,  
(40.60203951716838, -73.75340300301833)"
195,56574970,2023-01-19T16:08:00.000,2023-01-19T16:08:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11221,603 HART STREET,HART STREET,EVERGREEN AVE,MYRTLE AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-19T16:08:00.000,04 BROOKLYN,3032160011.0,BROOKLYN,1004221.0,193487.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.697731355408365,-73.92797798961072,"
,  
(40.697731355408365, -73.92797798961072)"
196,56567589,2023-01-19T16:05:00.000,2023-01-20T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10309,4414 ARTHUR KILL ROAD,ARTHUR KILL ROAD,ANDROVETTE ST,ENGLEWOOD AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-20T10:00:00.000,03 STATEN ISLAND,5073800070.0,STATEN ISLAND,918642.0,134120.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.53456121420042,-74.2360266849952,"
,  
(40.53456121420042, -74.2360266849952)"
197,56571332,2023-01-19T15:05:00.000,2023-01-20T09:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10301,,,,,SHIELDS PLACE,MOHN PLACE,INTERSECTION,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-20T09:05:00.000,02 STATEN ISLAND,,STATEN ISLAND,955525.0,160072.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60599044285613,-74.10344948262482,"
,  
(40.60599044285613, -74.10344948262482)"
198,56569310,2023-01-19T09:05:00.000,2023-01-19T11:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11367,136-02 64 ROAD,64 ROAD,136 ST,137 ST,,,ADDRESS,FLUSHING,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-19T11:20:00.000,07 QUEENS,4065010044.0,QUEENS,1031351.0,208082.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.73768823975792,-73.83003631401986,"
,  
(40.73768823975792, -73.83003631401986)"
199,56571684,2023-01-19T08:56:00.000,2023-01-19T12:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,790 7 AVENUE,7 AVENUE,W 51 ST,W 52 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-19T12:00:00.000,05 MANHATTAN,1010230029.0,MANHATTAN,989067.0,216896.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76200455438324,-73.9826115482865,"
,  
(40.76200455438324, -73.9826115482865)"
200,56558306,2023-01-18T20:29:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10312,49 OCEANIC AVENUE,OCEANIC AVENUE,BEND,TENNYSON DR,,,ADDRESS,STATEN ISLAND,,,Open,,,,03 STATEN ISLAND,5053210083.0,STATEN ISLAND,941907.0,133796.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.53381345143424,-74.15232836012814,"
,  
(40.53381345143424, -74.15232836012814)"
201,56564829,2023-01-18T15:29:00.000,2023-01-19T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11362,246-24 57 DRIVE,57 DRIVE,246 CRES,246 CRES,,,ADDRESS,LITTLE NECK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-19T10:30:00.000,11 QUEENS,4082760010.0,QUEENS,1057676.0,215317.0,PHONE,Unspecified,QUEENS,,,,,,,,40.757367031035095,-73.7349641885402,"
,  
(40.757367031035095, -73.7349641885402)"
202,56560570,2023-01-18T13:56:00.000,2023-01-22T01:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11422,235-08 BENTLEY ROAD,BENTLEY ROAD,235 ST,236 ST,,,ADDRESS,ROSEDALE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-22T01:15:00.000,13 QUEENS,4137350024.0,QUEENS,1054306.0,177748.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.65427676950687,-73.74751920840083,"
,  
(40.65427676950687, -73.74751920840083)"
203,56561743,2023-01-18T12:35:00.000,2023-01-18T14:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11101,21-57 45 ROAD,45 ROAD,21 ST,23 ST,,,ADDRESS,LONG ISLAND CITY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-18T14:30:00.000,02 QUEENS,4000770027.0,QUEENS,998824.0,211286.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74659583229688,-73.94740280354085,"
,  
(40.746595832296876, -73.94740280354085)"
204,56557630,2023-01-18T07:35:00.000,2023-01-18T07:53:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11694,225 BEACH  125 STREET,BEACH  125 STREET,ROCKAWAY BEACH BLVD,NEWPORT AVE,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-18T07:53:00.000,14 QUEENS,4162210022.0,QUEENS,1027273.0,149905.0,PHONE,Unspecified,QUEENS,,,,,,,,40.57802622829898,-73.84512289197234,"
,  
(40.57802622829898, -73.84512289197234)"
205,56546084,2023-01-17T20:38:00.000,2023-01-19T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10310,52 KISSEL AVENUE,KISSEL AVENUE,SNUG HARBOR RD,AMELIA CT,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-19T10:30:00.000,01 STATEN ISLAND,5000780022.0,STATEN ISLAND,954706.0,173842.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.643783485824,-74.1064592746414,"
,  
(40.643783485824, -74.1064592746414)"
206,56552439,2023-01-17T17:02:00.000,2023-01-18T09:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11365,67-36 168 STREET,168 STREET,67 AVE,69 AVE,,,ADDRESS,FRESH MEADOWS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-18T09:25:00.000,08 QUEENS,4069210053.0,QUEENS,1039352.0,206929.0,PHONE,Unspecified,QUEENS,,,,,,,,40.73447731840559,-73.80117428736098,"
,  
(40.73447731840559, -73.80117428736098)"
207,56555420,2023-01-17T14:05:00.000,2023-01-19T11:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10302,12 HOME PLACE,HOME PLACE,WILLOWBROOK RD,DEAD END,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-19T11:30:00.000,01 STATEN ISLAND,5014810070.0,STATEN ISLAND,943865.0,164537.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.61820046436988,-74.14546814671485,"
,  
(40.61820046436988, -74.14546814671485)"
208,56548841,2023-01-17T10:26:00.000,2023-01-17T11:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11378,62-41 60 ROAD,60 ROAD,FRESH POND RD,MT OLIVET CRES,,,ADDRESS,MASPETH,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-17T11:50:00.000,05 QUEENS,4027570066.0,QUEENS,1011655.0,200284.0,PHONE,Unspecified,QUEENS,,,,,,,,40.716367604187866,-73.90114089070161,"
,  
(40.716367604187866, -73.90114089070161)"
209,56555374,2023-01-17T08:38:00.000,2023-01-19T08:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10309,28 EUGENE STREET,EUGENE STREET,AMBOY RD,ADELPHI AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-19T08:45:00.000,03 STATEN ISLAND,5077740033.0,STATEN ISLAND,919969.0,127619.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.51672694862901,-74.2311910609374,"
,  
(40.516726948629014, -74.2311910609374)"
210,56552812,2023-01-17T07:08:00.000,2023-01-18T09:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,40 BURTON COURT,BURTON COURT,ROCKLAND AVE,DEAD END,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-18T09:15:00.000,02 STATEN ISLAND,5009530226.0,STATEN ISLAND,948576.0,151539.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.58254384925544,-74.128430346255,"
,  
(40.58254384925544, -74.128430346255)"
211,56539019,2023-01-16T07:20:00.000,2023-01-17T10:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10312,,,,,ARDEN AVENUE,ARTHUR KIL ROAD,INTERSECTION,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-17T10:15:00.000,03 STATEN ISLAND,,STATEN ISLAND,929317.0,142956.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.55888682483791,-74.19769494607006,"
,  
(40.55888682483791, -74.19769494607006)"
212,56536365,2023-01-15T13:47:00.000,2023-01-15T18:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11234,2014 EAST   63 STREET,EAST   63 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-15T18:20:00.000,18 BROOKLYN,3084050012.0,BROOKLYN,1007957.0,164173.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61726168363559,-73.9146078045226,"
,  
(40.61726168363559, -73.9146078045226)"
213,56534751,2023-01-15T10:26:00.000,2023-01-16T09:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11422,235-15 BENTLEY ROAD,BENTLEY ROAD,235 ST,236 ST,,,ADDRESS,ROSEDALE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-16T09:05:00.000,13 QUEENS,4137330024.0,QUEENS,1054317.0,177751.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.65428491678676,-73.74747953361451,"
,  
(40.65428491678676, -73.74747953361451)"
214,56527428,2023-01-14T18:05:00.000,2023-01-15T13:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10310,54 KISSEL AVENUE,KISSEL AVENUE,SNUG HARBOR RD,AMELIA CT,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-15T13:30:00.000,01 STATEN ISLAND,5000780023.0,STATEN ISLAND,954708.0,173829.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.64374781031919,-74.10645201089238,"
,  
(40.64374781031919, -74.10645201089238)"
215,56524184,2023-01-14T16:29:00.000,2023-01-15T09:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11217,690 FULTON STREET,FULTON STREET,S PORTLAND AVE,GREENE AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-15T09:20:00.000,02 BROOKLYN,3021150001.0,BROOKLYN,991399.0,189284.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68621473828637,-73.97422280429012,"
,  
(40.68621473828637, -73.97422280429012)"
216,56527580,2023-01-14T11:20:00.000,2023-01-14T12:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11217,253 ASHLAND PLACE,ASHLAND PLACE,FULTON ST,LAFAYETTE AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-14T12:05:00.000,02 BROOKLYN,3021080001.0,BROOKLYN,990260.0,189864.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68780755200677,-73.97832918642852,"
,  
(40.68780755200677, -73.97832918642852)"
217,56522781,2023-01-13T16:35:00.000,2023-01-13T16:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10464,106 PILOT STREET,PILOT STREET,DEAD END,CITY ISLAND AVE,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-13T16:35:00.000,10 BRONX,2056250084.0,BRONX,1043695.0,245766.0,PHONE,Unspecified,BRONX,,,,,,,,40.84104602520676,-73.78515971232282,"
,  
(40.84104602520676, -73.78515971232282)"
218,56516910,2023-01-13T14:38:00.000,2023-01-14T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11221,1322 BROADWAY,BROADWAY,GROVE ST,QUINCY ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-14T09:50:00.000,03 BROOKLYN,3014780008.0,BROOKLYN,1005480.0,190772.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69027638119942,-73.92344617957026,"
,  
(40.69027638119942, -73.92344617957026)"
219,56522799,2023-01-13T12:11:00.000,2023-01-13T12:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11219,1427 54 STREET,54 STREET,14 AVE,15 AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-13T12:15:00.000,12 BROOKLYN,3056710061.0,BROOKLYN,986449.0,168968.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63045439857871,-73.99207767629227,"
,  
(40.630454398578706, -73.99207767629227)"
220,56521419,2023-01-13T12:08:00.000,2023-01-15T01:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11219,1425 54 STREET,54 STREET,14 AVE,15 AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-15T01:05:00.000,12 BROOKLYN,3056710062.0,BROOKLYN,986440.0,168975.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63047361432982,-73.99211009826499,"
,  
(40.63047361432982, -73.99211009826499)"
221,56523953,2023-01-13T10:44:00.000,2023-01-13T11:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10451,495 WALTON AVENUE,WALTON AVENUE,E 146 ST,E 149 ST,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-13T11:10:00.000,01 BRONX,2023500034.0,BRONX,1004067.0,237468.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81844824545803,-73.92840372668785,"
,  
(40.81844824545803, -73.92840372668785)"
222,56515796,2023-01-13T10:11:00.000,2023-01-13T12:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11204,,,,,WEST 4 STREET,AVENUE O,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-13T12:15:00.000,11 BROOKLYN,,BROOKLYN,990286.0,161824.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61084382425589,-73.978260527945,"
,  
(40.61084382425589, -73.978260527945)"
223,56524123,2023-01-13T09:02:00.000,2023-01-13T11:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11372,33-29 89 STREET,89 STREET,NORTHERN BLVD,34 AVE,,,ADDRESS,JACKSON HEIGHTS,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the issue.,2023-01-13T11:15:00.000,03 QUEENS,4014370050.0,QUEENS,1017856.0,214524.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75543146927076,-73.87870067919378,"
,  
(40.75543146927076, -73.87870067919378)"
224,56523993,2023-01-13T00:26:00.000,2023-01-13T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11432,172-03 HIGHLAND AVENUE,HIGHLAND AVENUE,KINGSTON PL,AVA PL,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-01-13T10:00:00.000,08 QUEENS,4098820017.0,QUEENS,1042122.0,199139.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.713078025858366,-73.79124626094924,"
,  
(40.713078025858366, -73.79124626094924)"
225,56514459,2023-01-12T20:26:00.000,2023-01-12T21:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10036,3 TIMES SQUARE,TIMES SQUARE,W 42 ST,W 43 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-01-12T21:20:00.000,05 MANHATTAN,1010140033.0,MANHATTAN,987931.0,214845.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.756375630414304,-73.98671341463543,"
,  
(40.756375630414304, -73.98671341463543)"
226,56514458,2023-01-12T20:08:00.000,2023-01-15T08:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11411,118-47 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,118 AVE,FRANCIS LEWIS BLVD,,,ADDRESS,CAMBRIA HEIGHTS,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-01-15T08:40:00.000,13 QUEENS,4127540047.0,QUEENS,1055124.0,192182.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.6938881758956,-73.74441938806498,"
,  
(40.693888175895594, -73.74441938806498)"
227,56506185,2023-01-12T19:26:00.000,2023-01-13T13:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11377,68-08 51 ROAD,51 ROAD,67 ST,69 ST,,,ADDRESS,WOODSIDE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-01-13T13:15:00.000,05 QUEENS,4024210035.0,QUEENS,1012962.0,206802.0,PHONE,Unspecified,QUEENS,,,,,,,,40.73425377355107,-73.89639829518666,"
,  
(40.73425377355107, -73.89639829518666)"
